"","X","Y","SITE","SUBSITE","PLOT","YEAR","PlotN","SPP","max_heights_cm","SubsitePlotYearXY"
"1458",3,10,"QHI","HE",4,2018,"HE4","Salix pulchra",5.1,"HE42018310"
"1459",4,10,"QHI","HE",4,2018,"HE4","Salix pulchra",9,"HE42018410"
"1460",5,10,"QHI","HE",4,2018,"HE4","Salix pulchra",36.4,"HE42018510"
"1461",5,1,"QHI","HE",4,2018,"HE4","Salix pulchra",3.9,"HE4201851"
"1462",3,3,"QHI","HE",4,2018,"HE4","Salix pulchra",36.1,"HE4201833"
"1463",6,7,"QHI","HE",4,2018,"HE4","Salix pulchra",34.4,"HE4201867"
"1464",3,1,"QHI","HE",5,2018,"HE5","Salix pulchra",4.8,"HE5201831"
"1465",9,1,"QHI","HE",5,2018,"HE5","Salix pulchra",8.3,"HE5201891"
"1466",1,2,"QHI","HE",5,2018,"HE5","Salix pulchra",37.7,"HE5201812"
"1467",9,2,"QHI","HE",5,2018,"HE5","Salix pulchra",7,"HE5201892"
"1468",3,3,"QHI","HE",5,2018,"HE5","Salix pulchra",4.8,"HE5201833"
"1469",4,3,"QHI","HE",5,2018,"HE5","Salix pulchra",36.8,"HE5201843"
"1470",8,3,"QHI","HE",5,2018,"HE5","Salix pulchra",8.9,"HE5201883"
"1471",8,4,"QHI","HE",5,2018,"HE5","Salix pulchra",10.1,"HE5201884"
"1472",9,4,"QHI","HE",5,2018,"HE5","Salix pulchra",38.9,"HE5201894"
"1473",2,5,"QHI","HE",5,2018,"HE5","Salix pulchra",36.8,"HE5201825"
"1474",5,5,"QHI","HE",5,2018,"HE5","Salix pulchra",5.3,"HE5201855"
"1475",6,5,"QHI","HE",5,2018,"HE5","Salix pulchra",5.1,"HE5201865"
"1476",9,5,"QHI","HE",5,2018,"HE5","Salix pulchra",3.4,"HE5201895"
"1477",10,5,"QHI","HE",5,2018,"HE5","Salix pulchra",16.2,"HE52018105"
"1478",7,6,"QHI","HE",5,2018,"HE5","Salix pulchra",20.1,"HE5201876"
"1479",9,6,"QHI","HE",5,2018,"HE5","Salix pulchra",3.2,"HE5201896"
"1480",10,6,"QHI","HE",5,2018,"HE5","Salix pulchra",9,"HE52018106"
"1481",5,7,"QHI","HE",5,2018,"HE5","Salix pulchra",25.6,"HE5201857"
"1482",9,7,"QHI","HE",5,2018,"HE5","Salix pulchra",3.9,"HE5201897"
"1483",10,7,"QHI","HE",5,2018,"HE5","Salix pulchra",6.3,"HE52018107"
"1484",5,8,"QHI","HE",5,2018,"HE5","Salix pulchra",38.8,"HE5201858"
"1485",6,8,"QHI","HE",5,2018,"HE5","Salix pulchra",5.3,"HE5201868"
"1486",7,8,"QHI","HE",5,2018,"HE5","Salix pulchra",3.3,"HE5201878"
"1487",10,8,"QHI","HE",5,2018,"HE5","Salix pulchra",3.6,"HE52018108"
"1488",2,9,"QHI","HE",5,2018,"HE5","Salix pulchra",9.9,"HE5201829"
"1489",8,9,"QHI","HE",5,2018,"HE5","Salix pulchra",8.5,"HE5201889"
"1490",10,9,"QHI","HE",5,2018,"HE5","Salix pulchra",5.4,"HE52018109"
"1491",2,10,"QHI","HE",5,2018,"HE5","Salix pulchra",13.9,"HE52018210"
"1492",3,10,"QHI","HE",5,2018,"HE5","Salix pulchra",9.1,"HE52018310"
"1493",7,10,"QHI","HE",5,2018,"HE5","Salix pulchra",39.2,"HE52018710"
"1494",1,3,"QHI","HE",5,2018,"HE5","Salix pulchra",4.9,"HE5201813"
"1495",3,4,"QHI","HE",5,2018,"HE5","Salix pulchra",38.9,"HE5201834"
"1496",1,1,"QHI","HE",6,2018,"HE6","Salix pulchra",24.1,"HE6201811"
"1497",3,1,"QHI","HE",6,2018,"HE6","Salix pulchra",38.2,"HE6201831"
"1498",6,1,"QHI","HE",6,2018,"HE6","Salix pulchra",30.2,"HE6201861"
"1499",9,1,"QHI","HE",6,2018,"HE6","Salix pulchra",6.9,"HE6201891"
"1500",4,2,"QHI","HE",6,2018,"HE6","Salix pulchra",8.9,"HE6201842"
"1501",5,2,"QHI","HE",6,2018,"HE6","Salix pulchra",4.7,"HE6201852"
"1502",10,2,"QHI","HE",6,2018,"HE6","Salix pulchra",5,"HE62018102"
"1503",1,3,"QHI","HE",6,2018,"HE6","Salix pulchra",2.5,"HE6201813"
"1504",2,4,"QHI","HE",6,2018,"HE6","Salix pulchra",38.8,"HE6201824"
"1505",5,4,"QHI","HE",6,2018,"HE6","Salix pulchra",37.3,"HE6201854"
"1506",6,5,"QHI","HE",6,2018,"HE6","Salix pulchra",3.9,"HE6201865"
"1507",7,5,"QHI","HE",6,2018,"HE6","Salix pulchra",39,"HE6201875"
"1508",8,5,"QHI","HE",6,2018,"HE6","Salix pulchra",36.9,"HE6201885"
"1509",7,6,"QHI","HE",6,2018,"HE6","Salix pulchra",37.5,"HE6201876"
"1510",1,7,"QHI","HE",6,2018,"HE6","Salix pulchra",24.2,"HE6201817"
"1511",5,7,"QHI","HE",6,2018,"HE6","Salix pulchra",14.9,"HE6201857"
"1512",6,7,"QHI","HE",6,2018,"HE6","Salix pulchra",39,"HE6201867"
"1513",7,7,"QHI","HE",6,2018,"HE6","Salix pulchra",0.1,"HE6201877"
"1514",8,7,"QHI","HE",6,2018,"HE6","Salix pulchra",11.6,"HE6201887"
"1515",3,8,"QHI","HE",6,2018,"HE6","Salix pulchra",4.6,"HE6201838"
"1516",6,8,"QHI","HE",6,2018,"HE6","Salix pulchra",37.2,"HE6201868"
"1517",7,8,"QHI","HE",6,2018,"HE6","Salix pulchra",38.9,"HE6201878"
"1518",10,8,"QHI","HE",6,2018,"HE6","Salix pulchra",38.8,"HE62018108"
"1519",3,9,"QHI","HE",6,2018,"HE6","Salix pulchra",38.8,"HE6201839"
"1520",7,9,"QHI","HE",6,2018,"HE6","Salix pulchra",39.3,"HE6201879"
"1521",10,9,"QHI","HE",6,2018,"HE6","Salix pulchra",30.7,"HE62018109"
"1522",6,10,"QHI","HE",6,2018,"HE6","Salix pulchra",35.3,"HE62018610"
"1523",9,10,"QHI","HE",6,2018,"HE6","Salix pulchra",38.5,"HE62018910"
"1524",10,10,"QHI","HE",6,2018,"HE6","Salix pulchra",39.2,"HE620181010"
"1525",6,2,"QHI","HE",6,2018,"HE6","Salix pulchra",35.3,"HE6201862"
"1526",7,4,"QHI","HE",6,2018,"HE6","Salix pulchra",3.5,"HE6201874"
"1527",9,7,"QHI","HE",6,2018,"HE6","Salix pulchra",37.8,"HE6201897"
"1528",9,8,"QHI","HE",6,2018,"HE6","Salix pulchra",6.1,"HE6201898"
"1529",9,9,"QHI","HE",6,2018,"HE6","Salix pulchra",36.5,"HE6201899"
"1530",8,10,"QHI","HE",6,2018,"HE6","Salix pulchra",36.8,"HE62018810"
"1531",5,7,"QHI","HE",1,2019,"HE1","Salix pulchra",12.8,"HE1201957"
"1532",3,1,"QHI","HE",1,2019,"HE1","Salix pulchra",10.8,"HE1201931"
"1533",2,5,"QHI","HE",1,2019,"HE1","Salix pulchra",13.9,"HE1201925"
"1534",3,5,"QHI","HE",1,2019,"HE1","Salix pulchra",14.1,"HE1201935"
"1535",6,7,"QHI","HE",1,2019,"HE1","Salix pulchra",9.3,"HE1201967"
"1536",7,7,"QHI","HE",1,2019,"HE1","Salix pulchra",19.9,"HE1201977"
"1537",9,7,"QHI","HE",1,2019,"HE1","Salix pulchra",18.8,"HE1201997"
"1538",9,9,"QHI","HE",1,2019,"HE1","Salix pulchra",9.4,"HE1201999"
"1539",10,9,"QHI","HE",1,2019,"HE1","Salix pulchra",17.2,"HE12019109"
"1540",10,3,"QHI","HE",1,2019,"HE1","Salix pulchra",7.9,"HE12019103"
"1541",1,5,"QHI","HE",1,2019,"HE1","Salix pulchra",13.9,"HE1201915"
"1542",3,2,"QHI","HE",1,2019,"HE1","Salix pulchra",11.8,"HE1201932"
"1543",8,2,"QHI","HE",1,2019,"HE1","Salix pulchra",12.7,"HE1201982"
"1544",9,6,"QHI","HE",1,2019,"HE1","Salix pulchra",18.9,"HE1201996"
"1545",8,7,"QHI","HE",1,2019,"HE1","Salix pulchra",17,"HE1201987"
"1546",10,7,"QHI","HE",1,2019,"HE1","Salix pulchra",11.3,"HE12019107"
"1547",10,10,"QHI","HE",1,2019,"HE1","Salix pulchra",16.3,"HE120191010"
"1548",3,4,"QHI","HE",2,2019,"HE2","Salix pulchra",14.7,"HE2201934"
"1549",2,5,"QHI","HE",2,2019,"HE2","Salix pulchra",11,"HE2201925"
"1550",10,5,"QHI","HE",2,2019,"HE2","Salix pulchra",16.2,"HE22019105"
"1551",8,8,"QHI","HE",2,2019,"HE2","Salix pulchra",12.1,"HE2201988"
"1552",1,9,"QHI","HE",2,2019,"HE2","Salix pulchra",18.3,"HE2201919"
"1553",2,9,"QHI","HE",2,2019,"HE2","Salix pulchra",17,"HE2201929"
"1554",6,10,"QHI","HE",2,2019,"HE2","Salix pulchra",15.2,"HE22019610"
"1555",7,10,"QHI","HE",2,2019,"HE2","Salix pulchra",17.6,"HE22019710"
"1556",8,10,"QHI","HE",2,2019,"HE2","Salix pulchra",17.8,"HE22019810"
"1557",9,10,"QHI","HE",2,2019,"HE2","Salix pulchra",13.2,"HE22019910"
"1558",5,1,"QHI","HE",2,2019,"HE2","Salix pulchra",7.9,"HE2201951"
"1559",5,6,"QHI","HE",2,2019,"HE2","Salix pulchra",11.2,"HE2201956"
"1560",1,1,"QHI","HE",2,2019,"HE2","Salix pulchra",7.2,"HE2201911"
"1561",2,4,"QHI","HE",2,2019,"HE2","Salix pulchra",12.9,"HE2201924"
"1562",4,4,"QHI","HE",2,2019,"HE2","Salix pulchra",27.5,"HE2201944"
"1563",10,7,"QHI","HE",2,2019,"HE2","Salix pulchra",11.8,"HE22019107"
"1564",2,8,"QHI","HE",2,2019,"HE2","Salix pulchra",10.2,"HE2201928"
"1565",4,9,"QHI","HE",2,2019,"HE2","Salix pulchra",11.1,"HE2201949"
"1566",1,10,"QHI","HE",2,2019,"HE2","Salix pulchra",11.4,"HE22019110"
"1567",9,1,"QHI","HE",3,2019,"HE3","Salix pulchra",21.9,"HE3201991"
"1568",9,3,"QHI","HE",3,2019,"HE3","Salix pulchra",18.7,"HE3201993"
"1569",10,3,"QHI","HE",3,2019,"HE3","Salix pulchra",6.8,"HE32019103"
"1570",5,5,"QHI","HE",3,2019,"HE3","Salix pulchra",18.5,"HE3201955"
"1571",7,5,"QHI","HE",3,2019,"HE3","Salix pulchra",12.8,"HE3201975"
"1572",8,7,"QHI","HE",3,2019,"HE3","Salix pulchra",20.2,"HE3201987"
"1573",9,7,"QHI","HE",3,2019,"HE3","Salix pulchra",10.7,"HE3201997"
"1574",10,7,"QHI","HE",3,2019,"HE3","Salix pulchra",17.2,"HE32019107"
"1575",7,9,"QHI","HE",3,2019,"HE3","Salix pulchra",20.2,"HE3201979"
"1576",8,9,"QHI","HE",3,2019,"HE3","Salix pulchra",8.8,"HE3201989"
"1577",7,1,"QHI","HE",3,2019,"HE3","Salix pulchra",8.8,"HE3201971"
"1578",2,7,"QHI","HE",3,2019,"HE3","Salix pulchra",10.9,"HE3201927"
"1579",6,1,"QHI","HE",4,2019,"HE4","Salix pulchra",18.4,"HE4201961"
"1580",1,9,"QHI","HE",4,2019,"HE4","Salix pulchra",13.9,"HE4201919"
"1581",1,7,"QHI","HE",4,2019,"HE4","Salix pulchra",14.9,"HE4201917"
"1582",5,5,"QHI","HE",4,2019,"HE4","Salix pulchra",16.5,"HE4201955"
"1583",8,7,"QHI","HE",4,2019,"HE4","Salix pulchra",10.2,"HE4201987"
"1584",4,6,"QHI","HE",5,2019,"HE5","Salix pulchra",7,"HE5201946"
"1585",3,9,"QHI","HE",5,2019,"HE5","Salix pulchra",11.9,"HE5201939"
"1586",1,2,"QHI","HE",5,2019,"HE5","Salix pulchra",14.5,"HE5201912"
"1587",2,9,"QHI","HE",5,2019,"HE5","Salix pulchra",6.1,"HE5201929"
"1588",1,2,"QHI","HE",6,2019,"HE6","Salix pulchra",7.6,"HE6201912"
"1589",10,9,"QHI","HE",6,2019,"HE6","Salix pulchra",19.3,"HE62019109"
"1590",10,10,"QHI","HE",6,2019,"HE6","Salix pulchra",11.7,"HE620191010"
"1591",1,3,"QHI","HE",6,2019,"HE6","Salix pulchra",8.5,"HE6201913"
"1592",10,1,"QHI","HE",6,2019,"HE6","Salix pulchra",9.6,"HE62019101"
"1593",1,1,"QHI","HE",1,2022,"HE1","Salix pulchra",19.6,"HE1202211"
"1594",1,1,"QHI","HE",1,2022,"HE5","Salix pulchra",19.6,"HE1202211"
"1595",1,1,"QHI","HE",1,2022,"HE4","Salix pulchra",19.6,"HE1202211"
"1596",1,1,"QHI","HE",1,2022,"HE2","Salix pulchra",19.6,"HE1202211"
"1597",2,1,"QHI","HE",1,2022,"HE1","Salix pulchra",21.3,"HE1202221"
"1598",2,1,"QHI","HE",1,2022,"HE3","Salix pulchra",21.3,"HE1202221"
"1599",2,1,"QHI","HE",1,2022,"HE5","Salix pulchra",21.3,"HE1202221"
"1600",2,1,"QHI","HE",1,2022,"HE4","Salix pulchra",21.3,"HE1202221"
"1601",3,1,"QHI","HE",1,2022,"HE3","Salix pulchra",33.6,"HE1202231"
"1602",3,1,"QHI","HE",1,2022,"HE5","Salix pulchra",33.6,"HE1202231"
"1603",3,1,"QHI","HE",1,2022,"HE6","Salix pulchra",33.6,"HE1202231"
"1604",4,1,"QHI","HE",1,2022,"HE4","Salix pulchra",28.1,"HE1202241"
"1605",5,1,"QHI","HE",1,2022,"HE1","Salix pulchra",19.2,"HE1202251"
"1606",5,1,"QHI","HE",1,2022,"HE2","Salix pulchra",19.2,"HE1202251"
"1607",5,1,"QHI","HE",1,2022,"HE6","Salix pulchra",19.2,"HE1202251"
"1608",6,1,"QHI","HE",1,2022,"HE2","Salix pulchra",23.4,"HE1202261"
"1609",6,1,"QHI","HE",1,2022,"HE5","Salix pulchra",23.4,"HE1202261"
"1610",6,1,"QHI","HE",1,2022,"HE6","Salix pulchra",23.4,"HE1202261"
"1611",8,1,"QHI","HE",1,2022,"HE3","Salix pulchra",23.9,"HE1202281"
"1612",8,1,"QHI","HE",1,2022,"HE2","Salix pulchra",23.9,"HE1202281"
"1613",9,1,"QHI","HE",1,2022,"HE3","Salix pulchra",27.2,"HE1202291"
"1614",9,1,"QHI","HE",1,2022,"HE1","Salix pulchra",27.2,"HE1202291"
"1615",10,1,"QHI","HE",1,2022,"HE3","Salix pulchra",16.7,"HE12022101"
"1616",10,1,"QHI","HE",1,2022,"HE2","Salix pulchra",16.7,"HE12022101"
"1617",2,2,"QHI","HE",1,2022,"HE5","Salix pulchra",15.2,"HE1202222"
"1618",3,2,"QHI","HE",1,2022,"HE5","Salix pulchra",27.1,"HE1202232"
"1619",3,2,"QHI","HE",1,2022,"HE6","Salix pulchra",27.1,"HE1202232"
"1620",3,2,"QHI","HE",1,2022,"HE4","Salix pulchra",27.1,"HE1202232"
"1621",3,2,"QHI","HE",1,2022,"HE2","Salix pulchra",27.1,"HE1202232"
"1622",3,2,"QHI","HE",1,2022,"HE1","Salix pulchra",27.1,"HE1202232"
"1623",4,2,"QHI","HE",1,2022,"HE5","Salix pulchra",15.7,"HE1202242"
"1624",4,2,"QHI","HE",1,2022,"HE2","Salix pulchra",15.7,"HE1202242"
"1625",4,2,"QHI","HE",1,2022,"HE1","Salix pulchra",15.7,"HE1202242"
"1626",5,2,"QHI","HE",1,2022,"HE6","Salix pulchra",19.5,"HE1202252"
"1627",6,2,"QHI","HE",1,2022,"HE4","Salix pulchra",21.4,"HE1202262"
"1628",7,2,"QHI","HE",1,2022,"HE3","Salix pulchra",16.5,"HE1202272"
"1629",8,2,"QHI","HE",1,2022,"HE3","Salix pulchra",13.1,"HE1202282"
"1630",8,2,"QHI","HE",1,2022,"HE2","Salix pulchra",13.1,"HE1202282"
"1631",9,2,"QHI","HE",1,2022,"HE3","Salix pulchra",21.5,"HE1202292"
"1632",9,2,"QHI","HE",1,2022,"HE1","Salix pulchra",21.5,"HE1202292"
"1633",10,2,"QHI","HE",1,2022,"HE5","Salix pulchra",26.8,"HE12022102"
"1634",10,2,"QHI","HE",1,2022,"HE3","Salix pulchra",26.8,"HE12022102"
"1635",10,2,"QHI","HE",1,2022,"HE1","Salix pulchra",26.8,"HE12022102"
"1636",1,3,"QHI","HE",1,2022,"HE2","Salix pulchra",24,"HE1202213"
"1637",2,3,"QHI","HE",1,2022,"HE6","Salix pulchra",26.7,"HE1202223"
"1638",2,3,"QHI","HE",1,2022,"HE5","Salix pulchra",26.7,"HE1202223"
"1639",2,3,"QHI","HE",1,2022,"HE2","Salix pulchra",26.7,"HE1202223"
"1640",4,3,"QHI","HE",1,2022,"HE2","Salix pulchra",13.4,"HE1202243"
"1641",5,3,"QHI","HE",1,2022,"HE5","Salix pulchra",14.2,"HE1202253"
"1642",6,3,"QHI","HE",1,2022,"HE4","Salix pulchra",23.2,"HE1202263"
"1643",7,3,"QHI","HE",1,2022,"HE1","Salix pulchra",17.1,"HE1202273"
"1644",8,3,"QHI","HE",1,2022,"HE3","Salix pulchra",34.6,"HE1202283"
"1645",8,3,"QHI","HE",1,2022,"HE1","Salix pulchra",34.6,"HE1202283"
"1646",8,3,"QHI","HE",1,2022,"HE2","Salix pulchra",34.6,"HE1202283"
"1647",9,3,"QHI","HE",1,2022,"HE4","Salix pulchra",23.5,"HE1202293"
"1648",9,3,"QHI","HE",1,2022,"HE3","Salix pulchra",23.5,"HE1202293"
"1649",10,3,"QHI","HE",1,2022,"HE5","Salix pulchra",19.7,"HE12022103"
"1650",10,3,"QHI","HE",1,2022,"HE3","Salix pulchra",19.7,"HE12022103"
"1651",10,3,"QHI","HE",1,2022,"HE6","Salix pulchra",19.7,"HE12022103"
"1652",1,4,"QHI","HE",1,2022,"HE1","Salix pulchra",20.6,"HE1202214"
"1653",2,4,"QHI","HE",1,2022,"HE1","Salix pulchra",24.5,"HE1202224"
"1654",2,4,"QHI","HE",1,2022,"HE5","Salix pulchra",24.5,"HE1202224"
"1655",3,4,"QHI","HE",1,2022,"HE1","Salix pulchra",20.1,"HE1202234"
"1656",3,4,"QHI","HE",1,2022,"HE2","Salix pulchra",20.1,"HE1202234"
"1657",4,4,"QHI","HE",1,2022,"HE5","Salix pulchra",17.5,"HE1202244"
"1658",4,4,"QHI","HE",1,2022,"HE2","Salix pulchra",17.5,"HE1202244"
"1659",5,4,"QHI","HE",1,2022,"HE2","Salix pulchra",16.5,"HE1202254"
"1660",6,4,"QHI","HE",1,2022,"HE6","Salix pulchra",20.1,"HE1202264"
"1661",7,4,"QHI","HE",1,2022,"HE4","Salix pulchra",21.8,"HE1202274"
"1662",9,4,"QHI","HE",1,2022,"HE3","Salix pulchra",38.6,"HE1202294"
"1663",9,4,"QHI","HE",1,2022,"HE4","Salix pulchra",38.6,"HE1202294"
"1664",10,4,"QHI","HE",1,2022,"HE5","Salix pulchra",26,"HE12022104"
"1665",1,5,"QHI","HE",1,2022,"HE2","Salix pulchra",16,"HE1202215"
"1666",1,5,"QHI","HE",1,2022,"HE1","Salix pulchra",16,"HE1202215"
"1667",2,5,"QHI","HE",1,2022,"HE1","Salix pulchra",25.5,"HE1202225"
"1668",5,5,"QHI","HE",1,2022,"HE1","Salix pulchra",30.1,"HE1202255"
"1669",6,5,"QHI","HE",1,2022,"HE5","Salix pulchra",20.6,"HE1202265"
"1670",6,5,"QHI","HE",1,2022,"HE4","Salix pulchra",20.6,"HE1202265"
"1671",7,5,"QHI","HE",1,2022,"HE4","Salix pulchra",36,"HE1202275"
"1672",7,5,"QHI","HE",1,2022,"HE1","Salix pulchra",36,"HE1202275"
"1673",8,5,"QHI","HE",1,2022,"HE1","Salix pulchra",24.6,"HE1202285"
"1674",8,5,"QHI","HE",1,2022,"HE3","Salix pulchra",24.6,"HE1202285"
"1675",9,5,"QHI","HE",1,2022,"HE1","Salix pulchra",17.8,"HE1202295"
"1676",9,5,"QHI","HE",1,2022,"HE6","Salix pulchra",17.8,"HE1202295"
"1677",1,6,"QHI","HE",1,2022,"HE4","Salix pulchra",24.5,"HE1202216"
"1678",2,6,"QHI","HE",1,2022,"HE6","Salix pulchra",24.5,"HE1202226"
"1679",3,6,"QHI","HE",1,2022,"HE3","Salix pulchra",23.8,"HE1202236"
"1680",4,6,"QHI","HE",1,2022,"HE4","Salix pulchra",20.4,"HE1202246"
"1681",4,6,"QHI","HE",1,2022,"HE1","Salix pulchra",20.4,"HE1202246"
"1682",4,6,"QHI","HE",1,2022,"HE2","Salix pulchra",20.4,"HE1202246"
"1683",4,6,"QHI","HE",1,2022,"HE6","Salix pulchra",20.4,"HE1202246"
"1684",7,6,"QHI","HE",1,2022,"HE6","Salix pulchra",22.4,"HE1202276"
"1685",8,6,"QHI","HE",1,2022,"HE6","Salix pulchra",27,"HE1202286"
"1686",8,6,"QHI","HE",1,2022,"HE5","Salix pulchra",27,"HE1202286"
"1687",8,6,"QHI","HE",1,2022,"HE1","Salix pulchra",27,"HE1202286"
"1688",9,6,"QHI","HE",1,2022,"HE6","Salix pulchra",21.9,"HE1202296"
"1689",9,6,"QHI","HE",1,2022,"HE1","Salix pulchra",21.9,"HE1202296"
"1690",10,6,"QHI","HE",1,2022,"HE3","Salix pulchra",18.1,"HE12022106"
"1691",1,7,"QHI","HE",1,2022,"HE4","Salix pulchra",23.7,"HE1202217"
"1692",1,7,"QHI","HE",1,2022,"HE3","Salix pulchra",23.7,"HE1202217"
"1693",3,7,"QHI","HE",1,2022,"HE6","Salix pulchra",41,"HE1202237"
"1694",4,7,"QHI","HE",1,2022,"HE2","Salix pulchra",12.8,"HE1202247"
"1695",6,7,"QHI","HE",1,2022,"HE4","Salix pulchra",22.1,"HE1202267"
"1696",7,7,"QHI","HE",1,2022,"HE4","Salix pulchra",16.5,"HE1202277"
"1697",9,7,"QHI","HE",1,2022,"HE5","Salix pulchra",18,"HE1202297"
"1698",9,7,"QHI","HE",1,2022,"HE3","Salix pulchra",18,"HE1202297"
"1699",10,7,"QHI","HE",1,2022,"HE3","Salix pulchra",20.9,"HE12022107"
"1700",10,7,"QHI","HE",1,2022,"HE2","Salix pulchra",20.9,"HE12022107"
"1701",10,7,"QHI","HE",1,2022,"HE1","Salix pulchra",20.9,"HE12022107"
"1702",1,8,"QHI","HE",1,2022,"HE4","Salix pulchra",17.8,"HE1202218"
"1703",1,8,"QHI","HE",1,2022,"HE3","Salix pulchra",17.8,"HE1202218"
"1704",2,8,"QHI","HE",1,2022,"HE2","Salix pulchra",32.8,"HE1202228"
"1705",3,8,"QHI","HE",1,2022,"HE2","Salix pulchra",32.8,"HE1202238"
"1706",4,8,"QHI","HE",1,2022,"HE2","Salix pulchra",18.6,"HE1202248"
"1707",4,8,"QHI","HE",1,2022,"HE6","Salix pulchra",18.6,"HE1202248"
"1708",5,8,"QHI","HE",1,2022,"HE5","Salix pulchra",21.5,"HE1202258"
"1709",6,8,"QHI","HE",1,2022,"HE5","Salix pulchra",10.9,"HE1202268"
"1710",7,8,"QHI","HE",1,2022,"HE4","Salix pulchra",22.9,"HE1202278"
"1711",7,8,"QHI","HE",1,2022,"HE3","Salix pulchra",22.9,"HE1202278"
"1712",8,8,"QHI","HE",1,2022,"HE1","Salix pulchra",14.5,"HE1202288"
"1713",9,8,"QHI","HE",1,2022,"HE5","Salix pulchra",18.9,"HE1202298"
"1714",9,8,"QHI","HE",1,2022,"HE1","Salix pulchra",18.9,"HE1202298"
"1715",10,8,"QHI","HE",1,2022,"HE4","Salix pulchra",38.4,"HE12022108"
"1716",10,8,"QHI","HE",1,2022,"HE6","Salix pulchra",38.4,"HE12022108"
"1717",10,8,"QHI","HE",1,2022,"HE2","Salix pulchra",38.4,"HE12022108"
"1718",10,8,"QHI","HE",1,2022,"HE5","Salix pulchra",38.4,"HE12022108"
"1719",1,9,"QHI","HE",1,2022,"HE2","Salix pulchra",25.7,"HE1202219"
"1720",1,9,"QHI","HE",1,2022,"HE6","Salix pulchra",25.7,"HE1202219"
"1721",2,9,"QHI","HE",1,2022,"HE6","Salix pulchra",26.4,"HE1202229"
"1722",3,9,"QHI","HE",1,2022,"HE4","Salix pulchra",19.5,"HE1202239"
"1723",3,9,"QHI","HE",1,2022,"HE2","Salix pulchra",19.5,"HE1202239"
"1724",6,9,"QHI","HE",1,2022,"HE5","Salix pulchra",16.4,"HE1202269"
"1725",6,9,"QHI","HE",1,2022,"HE3","Salix pulchra",16.4,"HE1202269"
"1726",8,9,"QHI","HE",1,2022,"HE3","Salix pulchra",18.1,"HE1202289"
"1727",8,9,"QHI","HE",1,2022,"HE1","Salix pulchra",18.1,"HE1202289"
"1728",8,9,"QHI","HE",1,2022,"HE6","Salix pulchra",18.1,"HE1202289"
"1729",9,9,"QHI","HE",1,2022,"HE4","Salix pulchra",20.2,"HE1202299"
"1730",9,9,"QHI","HE",1,2022,"HE6","Salix pulchra",20.2,"HE1202299"
"1731",9,9,"QHI","HE",1,2022,"HE2","Salix pulchra",20.2,"HE1202299"
"1732",10,9,"QHI","HE",1,2022,"HE3","Salix pulchra",19.4,"HE12022109"
"1733",10,9,"QHI","HE",1,2022,"HE5","Salix pulchra",19.4,"HE12022109"
"1734",1,10,"QHI","HE",1,2022,"HE4","Salix pulchra",35.2,"HE12022110"
"1735",1,10,"QHI","HE",1,2022,"HE2","Salix pulchra",35.2,"HE12022110"
"1736",2,10,"QHI","HE",1,2022,"HE2","Salix pulchra",38.5,"HE12022210"
"1737",3,10,"QHI","HE",1,2022,"HE5","Salix pulchra",24.5,"HE12022310"
"1738",3,10,"QHI","HE",1,2022,"HE2","Salix pulchra",24.5,"HE12022310"
"1739",4,10,"QHI","HE",1,2022,"HE4","Salix pulchra",30.8,"HE12022410"
"1740",5,10,"QHI","HE",1,2022,"HE6","Salix pulchra",18.3,"HE12022510"
"1741",5,10,"QHI","HE",1,2022,"HE2","Salix pulchra",18.3,"HE12022510"
"1742",6,10,"QHI","HE",1,2022,"HE2","Salix pulchra",13.2,"HE12022610"
"1743",7,10,"QHI","HE",1,2022,"HE3","Salix pulchra",25.2,"HE12022710"
"1744",7,10,"QHI","HE",1,2022,"HE2","Salix pulchra",25.2,"HE12022710"
"1745",7,10,"QHI","HE",1,2022,"HE6","Salix pulchra",25.2,"HE12022710"
"1746",8,10,"QHI","HE",1,2022,"HE6","Salix pulchra",23.4,"HE12022810"
"1747",8,10,"QHI","HE",1,2022,"HE4","Salix pulchra",23.4,"HE12022810"
"1748",8,10,"QHI","HE",1,2022,"HE3","Salix pulchra",23.4,"HE12022810"
"1749",8,10,"QHI","HE",1,2022,"HE1","Salix pulchra",23.4,"HE12022810"
"1750",9,10,"QHI","HE",1,2022,"HE1","Salix pulchra",24.3,"HE12022910"
"1751",9,10,"QHI","HE",1,2022,"HE3","Salix pulchra",24.3,"HE12022910"
"1752",9,10,"QHI","HE",1,2022,"HE2","Salix pulchra",24.3,"HE12022910"
"1753",10,10,"QHI","HE",1,2022,"HE1","Salix pulchra",19.1,"HE120221010"
"1754",10,10,"QHI","HE",1,2022,"HE2","Salix pulchra",19.1,"HE120221010"
"1755",4,1,"QHI","HE",1,2022,"HE6","Salix pulchra",28.1,"HE1202241"
"1756",2,2,"QHI","HE",1,2022,"HE2","Salix pulchra",15.2,"HE1202222"
"1757",8,3,"QHI","HE",1,2022,"HE4","Salix pulchra",34.6,"HE1202283"
"1758",3,4,"QHI","HE",1,2022,"HE6","Salix pulchra",20.1,"HE1202234"
"1759",7,4,"QHI","HE",1,2022,"HE1","Salix pulchra",21.8,"HE1202274"
"1760",8,4,"QHI","HE",1,2022,"HE4","Salix pulchra",19.9,"HE1202284"
"1761",3,5,"QHI","HE",1,2022,"HE6","Salix pulchra",24.1,"HE1202235"
